LON,LAT,Application____KOAP__or_Class__Nursery_,Commercial,Organization,Last_known_Address,Last_Known_Contact_Name,Phone,Email,Web,County,Data_Source,Status__2023_,Instance__
-84.3630564,37.4654463,,,Parsons Pastures,"550 Rogers Road, Mt Vernon, KY 40456",Adam Parsons,(606) 308-9611,lularoesarahparsons@gmail.com,,Rockcastle,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.2352477,37.5044605,,,Clear Creek Community Farm,"1882 Hammonds Fork Road, Disputanta, KY 40456",Michael Beck,(606) 256-0820,michaelbeck14903@gmail.com,,Rockcastle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3364659,37.3522385,,,Rockcastle County Farmers' Market,"245 E. Main Street, Mt Vernon, KY 40456",Holly Robinson,(606) 392-6111,hallowsprings@gmail.com,,Rockcastle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.335453,37.437823,,,Sigmon Farms,"477 Rimmel Cemetery Road, Mt Vernon, KY 40456",Bill Sigmon,(606) 256-2781,leanngarrisonky@gmail.com,,Rockcastle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.257973,37.459913,,,Salamander Springs Farm,"5972 Wildie Road, Mt Vernon, KY 40456",Susana Lein,(859) 893-3360,susanalein@yahoo.com,https://salamandersprings.wixsite.com/farm,Rockcastle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3426815,37.3593976,,,Appalachia-Science In The Public Interest,"50 Lair Street, Mt Vernon, KY 40456",Suzanne Van Etten,(606) 256-0077,suzi@a-spi.org,www.a-spi.org,Rockcastle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.317504,37.513061,,,Boone Gap Farms,"209 McCollum Road, Mt Vernon, KY 40456",Eric Poynter,(859) 314-2987,boonegapfarms@gmail.com,www.boonegapfarms.com,Rockcastle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3630564,37.4654463,,,Parsons Pastures,"550 Rogers Road, Mt Vernon, KY 40456",Adam Parsons,(606) 308-9611,lularoesarahparsons@gmail.com,,Rockcastle,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.3358609,37.412067,,,C & J Nursery & Berry Farm,"4139 Wilderness Road North, Renfro Valley, KY 40473",Jerry & Carol Sims,(606) 256-2990,cjnursery@gmail.com,,Rockcastle,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3645556,37.3610025,,No,Rockcastle County High School,"1545 Lake Cumberland Road, Mount Vernon, KY 40456","Lewis Mink, Mattlew Whitaker",,"lewis.mink@rockcastle.kyschools.us, matthew.whitaker@rockcasetle.kyschools.us",,Rockcastle,"Ag FFA Instructors, POWER counties",Unknown,2
-84.4138259,37.4042496,,Yes,Dabney Feed & Supply,"6075 Hwy 70, Brodhead, KY 40409",Barbara Fulcher-Reynolds,6067588513,,,Rockcastle,KGA Commercial Directory,Unknown,1
-83.4891899,38.244037,,,Peccos Greenhouse,"1370 Big Brushy Road, Morehead, KY 40351",Anna Pecco,(606) 784-8620,annapecco@yahoo.com,,Rowan,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-83.3524943,38.1477174,,,Randy Cox,"195 East Clack Mountain Road, Clearfield, KY 40313",Randy Cox,(606) 776-6122,courtwes@windstream.net,,Rowan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.4326841,38.1839705,,,Rowan County Farmers' Market,", Morehead, KY 40351",Ronnie Crisp,(606) 784-2398,ronniecrisp561@yahoo.com,www.facebook.com/rowancountyfarmersmarket,Rowan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.4758855,38.2194994,,,MSU Derrickson Agricultural Complex,"25 MSU Farm Drive c/o Amy Lentz, Morehead, KY 40351",Joe Fraley,(606) 783-2802,j.fraley@moreheadstate.edu,www.moreheadstate.edu/agriculture/,Rowan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.427595,38.268595,,,Littleton Farm,"5670 Cranston Road, Morehead, KY 40351",Joseph Littleton,(606) 784-3173,alisalittleton@hotmail.com,,Rowan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.3297353,38.2803396,,,LMJ Farm,"762 Eden Hollow, Morehead, KY 40351",Lisa Jones,,lmwjones1974@yahoo.com,,Rowan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.3925486,38.2938295,,,Blevins Family Produce,"5525 Big Perry Road, Morehead, KY 40351",Tyler Blevins,(606) 207-4902,amy.blevins@rowan.kyschools.us,www.facebook.com Blevins Family Produce,Rowan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.4891899,38.244037,,,Peccos Greenhouse,"1370 Big Brushy Road, Morehead, KY 40351",Anna Pecco,(606) 784-8620,annapecco@yahoo.com,,Rowan,Kentucky Proud Greenhouse Products 2021,Unknown,2
-83.5422681,38.1707171,,,"Arnett Family Farms, LLC","1575 Moore's Flat Road, Morehead, KY 40351",Tracy Fultz,(606) 356-7521,tracyfultz374@gmail.com,,Rowan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.3061378,38.2125089,A,Yes,Clay Pot Lavender,"1062 Open Fork Rd., Morehead, KY 40351-",Robin Arnett,(606) 784-9269,robinarnett@hotmail.com,,Rowan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-83.2752985,38.1815525,A,Yes,Crisp Family farm,"155 Williams Branch Rd., Morehead, KY 40351-",Tori Crisp,(606) 784-2398,ronniecrisp561@yahoo.com,,Rowan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-83.4754825,38.1843829,A,Yes,Dave's Greenhouses,"31 Kentucky Ave., Morehead, KY 40351-",David or Margarita Lambert,(606) 776-2335,davidlambert190@gmail.com,,Rowan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-83.34446,38.253129,B,Yes,Fultz Greenhouse,"585 May Rd., Morehead, KY 40351-",Charles Fultz,(606) 784-7098,,,Rowan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-83.4795245,38.2043631,,No,Rowan County Senior High School,"499 Viking Drive, Morehead, KY 40351",Bradley Mckinney,,bradley.mckinney@rowan.kyschools.us,,Rowan,"Ag FFA Instructors, POWER counties",Unknown,1
-84.8935595,36.9870159,,,Grandpa Steve's Berrylicious Farm,"688 Highway 3277, Jabez, KY 42544",Stephen Shepard,,grandpastevesberryliciousfarm65@aol.com,,Russell,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-85.123806,36.93775,,,Reva's Greenhouses,"148 Carnes Loop, Jamestown, KY 42629",Reva Carnes,(270) 343-3909,revapcarnes@yahoo.com,revasgreenhouses.com,Russell,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.8935595,36.9870159,,,Grandpa Steve's Berrylicious Farm,"688 Highway 3277, Jabez, KY 42544",Stephen Shepard,,grandpastevesberryliciousfarm65@aol.com,,Russell,Kentucky Proud Greenhouse Products 2021,Unknown,2
-85.0436749,36.946878,,,Dogwood Cove Nursery,"356 Harbor Springs Road, Jamestown, KY 42629",Linda McKee,,sol@duo-county.com (Bad email-DB),,Russell,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.123806,36.93775,,,Reva's Greenhouses,"148 Carnes Loop, Jamestown, KY 42629",Reva Carnes,(270) 343-3909,revapcarnes@yahoo.com,revasgreenhouses.com,Russell,Kentucky Proud Greenhouse Products 2021,Unknown,2
-85.123499,37.0680509,,,Janie Adkins Produce And Greenhouse,"279 Bennett Rd, Russell Springs, KY 42642",Janie Adkins,(270) 585-2463,janieadkins@duo-county.com,,Russell,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.0584346,37.0688906,,,"Farmer's Produce, Inc.","171 Wade Road, Russell Springs, KY 42642",Darrell West,(270) 585-7755,farmersproduceinc@gmail.com,,Russell,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.0760633,37.0320413,,,"Elohem Inc., ""DBA"" The Fruit Market","2408 South Highway 127, Russell Springs, KY 42642",Cynthia Record or Joe Branscum,(270) 866-5250,eloheminc@duo-county.com,,Russell,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.9881532,37.0408955,,,Sycamore Farms,"1265 Clearfork Road, Russell Springs, KY 42642",Josh Bennett,(606) 499-5080,sycamorefarms15@gmail.com,,Russell,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.108123,37.032745,,,B & J Gosser Farms,"50 Hadley Boulevard, Russell Springs, KY 42642",Jason Hughes,,77jshughes@gmail.com,,Russell,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.0769354,37.0330187,A,Yes,Anna's Garden,"2349 South Highway 127, Russell Springs, KY 42642-4012",Brenda Hadley,(270) 866-4769,plants@duo-county.com,,Russell,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.0571371,36.9795494,,No,Russell County High School,"404 South Main Street, Jamestown, KY 42629","Bethany Garmon, Dustin Gosser",,"bethany.garmon@russell.kyschools.us, dustin.gosser@russell.kyschools.us",,Russell,"Ag FFA Instructors, POWER counties",Unknown,1
-85.0617678,37.0989491,,Yes,Coffey's Garden Center,"2345 Hwy 127S, Russell Springs, KY 42642-4012",Brenda Hadley,5028664769,,,Russell,KGA Commercial Directory,Unknown,1
-84.5650884,38.2264573,,,Bi-Water Farm & Greenhouse,"877 Cincinnati Road, Georgetown, KY 40324",Stephen Fister,(502) 863-3676,biwaterfarm@bellsouth.net,www.biwaterfarm.com,Scott,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.5852225,38.2906596,,,Summer Starts Here Farm,"707 Burton Pike, Georgetown, KY 40324",Donna J Burns,,summerstartsherefarm@hotmail.com,,Scott,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.5082034,38.2211102,,,Elmwood Stock Farm,"3520 Paris Pike, Georgetown, KY 40324",Ann Bell Stone,(859) 621-0755,ann@elmwoodstockfarm.com,WWW.ELMWOODSTOCKFARM.COM,Scott,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.4779257,38.2073551,,,"Evans Orchard & Cider Mill, LLC","198 Stone Road, Georgetown, KY 40324",Kevan Evans,(502) 863-2255,info@evansorchard.com,www.evansorchard.com,Scott,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.5599989,38.3029112,,,Amerson Farm,"2731 Cincinnati Pike, Georgetown, KY 40324",Paul & Emma Kleinhenz,(502) 863-3799,sales@amersonfarms.com,www.amersonfarms.com,Scott,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.5650884,38.2264573,,,Bi-Water Farm & Greenhouse,"877 Cincinnati Road, Georgetown, KY 40324",Stephen Fister,(502) 863-3676,biwaterfarm@bellsouth.net,www.biwaterfarm.com,Scott,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.604516,38.270592,,,Triple J Farm,"2287 Long Lick Pike, Georgetown, KY 40324",Jessica McQuade,(502) 863-6786,info@triplejfarm.org,triplejfarm.org,Scott,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.642334,38.187465,,,Bluegrass Hosta Farm,"509 Craig Lane, Georgetown, KY 40324",Christine M Miller,(859) 396-0801,chris@lotsahosta.net,www.bluegrasshostafarm.com,Scott,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.5038863,38.1943176,,,Polsgrove Farm,"1169 Crumbaugh Rd., Georgetown, KY 40324",Robert A & Debbie Polsgrove,(859) 351-4133,polsgrovefarm@gmail.com,,Scott,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.5852225,38.2906596,,,Summer Starts Here Farm,"707 Burton Pike, Georgetown, KY 40324",Donna J Burns,,summerstartsherefarm@hotmail.com,,Scott,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.6064743,38.2991728,,,McFarland Farms,"495 Sulphur Well Rd, Georgetown, KY 40324",Joe McFarland,,joemac8808@gmail.com,,Scott,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.5787779,38.1990703,,,Priscilla + Aquila,"118 Redding Lake Circle, Georgetown, KY 40324",Matthew Hyatt,(859) 588-4248,thematthewhyatt@me.com,,Scott,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.686335,38.2717389,,,Stamping Ground Buffalo Harvest Farmers' Market & Crafts,", Stamping Ground, KY 40379",,,aebrooks76@gmail.com,www.facebook.com/buffalloharvestmarket/,Scott,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.642334,38.187465,B,Yes,"Bluegrass Hosta Farm, LLC","509 Craig Lane, Georgetown, KY 40324-",Christine Miller,(859) 396-0801,crystalrose@tcmill.com,,Scott,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.6385128,38.1384755,B,Yes,"C&C Nursery & Landscape, Inc.","2929 East Leestown Road, Midway, KY 40347-",Carl Collins Sr.,(859) 226-0849,swells@teamcclandscape.com,,Scott,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.566022,38.170482,B,Yes,Etter Lane Nursery,"391 Etter Lane, Georgetown, KY 40324-",James McCarty,(859) 227-0267,kmccart4kuma@icloud.com,,Scott,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.5536064,38.1686213,B,Yes,Landscape Alternatives,"1646 Lexington Road, Georgetown, KY 40324-",Martin Thomas,(502) 867-0999,lainclex@gmail.com,,Scott,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.6263896,38.2086994,A,Yes,Tackett Farms,"134 Robinson Ln., Georgetown, KY 40324-",Charles (Chuck) Tackett,(502) 868-1438,chucktackett1020@gmail.com,,Scott,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.575054,38.2507341,A,Yes,"Tina's Plants and Such, LLC","221 Augusta Dr, Georgetown, KY 40324-",Tina Elliott,(859) 433-7941,goldensolidago@hotmail.com,,Scott,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.5650884,38.2264573,,Yes,Bi-water Farm & Greenhouse,"877 Cincinnati Road, Georgetown, KY 40324",Carl and Chris Fister,5028633676,,,Scott,KGA Commercial Directory,Unknown,3
-85.1738883,38.2391856,A2011?0065,Yes,William H. Gallrein Jr.,"1826 Cropper Road, Shelbyville, KY 40065",,(502) 633?4849,gallreinfarms@aol.com,,Shelby,KOAP Open Record Req. GHs,Unknown,1
-85.0571183,38.2514409,,,Courtney Farms,"6843 Vigo Road, Bagdad, KY 40003",Mary Courtney,,courtneyfarms@gmail.com,CourtneyFarmsCSA.com,Shelby,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-85.2029437,38.1382374,,,3-B Acres Farm & Landscapes,"5376 Mt. Eden Road, Shelbyville, KY 40065",Deborah Bale,(502) 437-2193,dbale48@gmail.com,n/a,Shelby,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-85.2115431,38.1683378,,,River City Aquaponics,"2983 Mt. Eden Road, Shelbyville, KY 40065",Scott Rizzo,(502) 410-5451,Rivercityaquaponics@gmail.com,www.rivercityaquaponics.com,Shelby,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-85.044145,38.209874,,,J & L Shallow Creek Farm,"853 Tracy Ln, Bagdad, KY 40003",James C & Lena D Reynolds,(502) 747-8300,jlshallowcreekfarm@gmail.com,,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.0571183,38.2514409,,,Courtney Farms,"6843 Vigo Road, Bagdad, KY 40003",Mary Courtney,,courtneyfarms@gmail.com,CourtneyFarmsCSA.com,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,2
-85.1585279,38.2367551,,,Gallrein Farms,"1029 Vigo Road, Shelbyville, KY 40065",Milia Hurst,(502) 633-4849,gallreinfarms@aol.com,www.gallreinfarms.com,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,2
-85.2614338,38.2813181,,,Bluegrass Daylily Gardens,"4122 Lagrange Road, Shelbyville, KY 40065",Diane Haen,(502) 633-6471,bluegrassdaylilygardens@gmail.com,www.bluegrassdaylilygardens.com,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,2
-85.2235666,38.2120144,,,Shelby County Farmers' Market,", Shelbyville, KY 40065",Jennifer Escobar,(502) 330-5743,shelbycountyfarmersmarket@gmail.com; malloryfarmstead@gmail.com,www.shelbycokyfarmersmarket.com,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.2121299,38.1502249,,,Earth's Promise Farm,"4306 Mount Eden Road, Shelbyville, KY 40065",Sandra Corlett,(502) 647-8929,corlett@insightbb.com,,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.2695017,38.2907351,,,Wild Carrot Farm,"129 Aiken Rd, Shelbyville, KY 40065",Ken Hubsch,(502) 647-1662,ur2lucky@aol.com,www.wildcarrotfarmKY.com,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.0984297,38.2796886,,,Humble Beginnings,"1018 Heinsville Road, Shelbyville, KY 40065",Anthony Smith,,anthonyl.smith@hotmail.com,,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.2029437,38.1382374,,,3-B Acres Farm & Landscapes,"5376 Mt. Eden Road, Shelbyville, KY 40065",Deborah Bale,(502) 437-2193,dbale48@gmail.com,n/a,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,2
-85.2831905,38.2512204,,,"Thistle Down Farm, LLC","565 Hebron Road, Shelbyville, KY 40065",Paula Or Bill Koch,,thistledownfarmllc@gmail.com,,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.1732085,38.1595158,,,Windy Ridge Farm,"833 Woodlawn Rd, Shelbyville, KY 40065",Abby Lipps,,windyridgefarm4@gmail.com,,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.319344,38.248135,,,Black Paw Farms,"2238 Antioch Road, Shelbyville, KY 40065",Danyel Keating,,blackpawfarms@yahoo.com,www.blackpawfarms.com,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.2115431,38.1683378,,,River City Aquaponics,"2983 Mt. Eden Road, Shelbyville, KY 40065",Scott Rizzo,(502) 410-5451,Rivercityaquaponics@gmail.com,www.rivercityaquaponics.com,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,2
-85.340023,38.294509,,,M+M Farm,"661 Cooper Ln, Simpsonville, KY 40067",Lea Miller,,millerfam2341@aol.com,,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.3364169,38.2956599,,,J & J Farm,"943 Cooper Lane, Simpsonville, KY 40067",Walter & Kathy Jones,(502) 220-0013,kj94300@gmail.com,,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.3672126,38.223812,,,D & J Farm Market,"8061 Shelbyville Road, Simpsonville, KY 40067",David Bryant,(502) 410-9173,djfarmersmarketky@gmail.com,http://www.djfarmersmarket.com,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.3552349,38.22257,,,Simpsonville Farmers' Market,", Simpsonville, KY 40067",Chris Turlock,(502) 722-8793,chris@cityofsimpsonvilleky.com,www.simpsonvilleparks.com,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.0178848,38.1374252,,,Quarles Farm & Daylilies,"159 Hickory Ridge Rd, Waddy, KY 40076",Janet Quarles,(502) 803-7292,quarles_daylilies@yahoo.com,"quarlesfarm.com, quarlesdaylilies.com",Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.070192,38.109279,,,Hillbilly Hill,"1311 Ditto Road, Waddy, KY 40076",Wesley Sanford,(502) 829-9455,elvisattack@bellsouth.net,,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.0832223,38.1542968,,,Little Creek Farm,"2250 Bardstown Trail, Waddy, KY 40076",Lisa Overton,(805) 551-8305,lisaarroyogrande@gmail.com,,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.13881,38.097425,,,Lost Ash Ridge Farm,"483 Ritter Lane, Waddy, KY 40076",Jennifer Anderson,(502) 817-5519,lostashridgefarm@aol.com,lostashridgefarm.com,Shelby,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.2614338,38.2813181,A,Yes,Bluegrass Daylily Gardens,"4122 LaGrange Road, Shelbyville, KY 40065-",Diane and Rick Haen,(832) 874-1545,bluegrassdaylilygardens@gmail.com,,Shelby,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.2344212,38.3217244,A,Yes,"Bluegrass Nursery, Inc","2291 Clore Jackson Road, Shelbyville, KY 40065-",Garland Lewis,(502) 845-5151,lanabgn@gmail.com,,Shelby,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.341309,38.257727,A,Yes,"Bowling's Nursery, Inc.","2814 Todds Point Rd, Simpsonville, KY 40067-",Kevin Bowling,(502) 266-9030,camille@bowlingsnursery.com,,Shelby,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.1237661,38.3103658,A,Yes,Bramer Sod Farms Inc.,"620 South Cropper School Road, Pleasureville, KY 40057-",Mike Bramer,(502) 499-6711,,,Shelby,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.274967,38.1311589,A,Yes,Bryant and Sons Greenhouses,"2676 Finchville Rd, Shelbyville, KY 40065-",Michael T Bryant,(502) 834-7200,mbryant3839@gmail.com,,Shelby,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.1585279,38.2367551,B,Yes,Gallrein Farms,"1029 Vigo Road, Shelbyville, KY 40065-",William Gallrein Jr.,(502) 633-4849,gallreinfarms@aol.com,,Shelby,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.077823,38.1500709,A,Yes,Kentucky Gardener,"2653 Bardstown Trail, Waddy, KY 40076-",Tim & Dee Depenbrock,(502) 695-4141,,,Shelby,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.364007,38.190272,A,Yes,"Little Feet Farm, LLC","1882 Taylor Wood Road, Simpsonville, KY 40067-",Randy Creger,(502) 550-8798,,,Shelby,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.2235666,38.2120144,A,Yes,"Shelby Christmas Tree Farm and Nursery, LLC","175 McDaniel Rd., Shelbyville, KY 40245-",Vivek Sarin,(502) 633-2040,vivek@juvocompany.com,,Shelby,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.2024277,38.2085969,B,Yes,Shelby Nursery and Garden Center,"131 Mt. Eden Road, Shelbyville, KY 40065-",Matthew D. Rogers,(502) 633-7870,MDR8189044@yahoo.com,,Shelby,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.2171068,38.2187496,A,Yes,Snow Hill Nursery Inc.,"18 Eminence Pike, Shelbyville, KY 40065-",Melvin Moffett,(502) 633-2019,snowhillnursery@hotmail.com,,Shelby,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.296075,38.137358,A,Yes,"Superior Turf-Sod Farm, Inc.","111 Picketts Dam Road, Shelbyville, KY 40065-",Monica R. Hagerman,(502) 834-7111,info@stsf.com,,Shelby,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.1738883,38.2391856,,Yes,Gallrein Greenhouses,"1826 Cropper Road, Shelbyville, KY 40065",Randie Gallrein,5026334849,,,Shelby,KGA Commercial Directory,Unknown,2
-85.3596666,38.2054929,,Yes,"JB Greenhouses, Inc.","PO Box 798, 671 Veechdale Rd, Simpsonville, KY 40067",Jim and Delores Bal,5027228801,jbal5@aol.com,,Shelby,KGA Commercial Directory,Unknown,1
-85.2845209,38.3220288,,Yes,Kinderman Farm,"1815 Hinkle Ln, Shelbyville, KY 40065",John Kinderman,5026336468,,,Shelby,KGA Commercial Directory,Unknown,1
-85.0047878,38.1305899,,Yes,Plants by Donna,"1115 Hickory Ridge Rd, Waddy, KY 40076",Donna Tarrant,5028753095,,,Shelby,KGA Commercial Directory,Unknown,1
-86.5794224,36.7150486,A2013?0217,No,Franklin Simpson High School,"430 South College Street, Franklin, KY 42134",,(270) 586?2016 x 113,felicia.dalton@simpson.kyschools.us,,Simpson,KOAP Open Record Req. GHs,Unknown,1
-86.6380496,36.7281618,,,Elamon Enterprises,"283 Harris School Road, Franklin, KY 42134",Carolyn B Elamon,(270) 586-3308,moxie2007att.net,www.kyagr.com/elamonenterprises.htm,Simpson,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-86.5207925,36.7418501,,,Pots And Petals,"1050 Roark Road, Franklin, KY 42134",Helen Spears,(270) 586-8322,Forgetmenot1@bellsouth.net,potsandpetalsfranklinky,Simpson,Kentucky Proud Greenhouse Growers 2021,Unknown,2
-86.5838568,36.6760627,,,The Cottage Gardener At Cool Spring Farm,"1220 Lake Spring Road, Franklin, KY 42134",Linda Paulus,(224) 216-9856,linda.paulus@gmail.com,https://www.facebook.com/TheLittleCottageGardener/?ref=bookmarks,Simpson,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-86.5785573,36.7187855,,,Franklin-Simpson Farmers' Market,", Franklin, KY 42134",Simpson County Extension Office,(270) 586-4484,franklinsimpsonfarmersmarket@yahoo.com,https://franklinsimpsonfarmersmarket.com/,Simpson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.659239,36.6850972,,,Rhea / Fehrle Farms,"5939 Springfield Road, Franklin, KY 42134",Robert Lady,(270) 776-5967,robert.l.lady@gmail.com,,Simpson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.4205103,36.752235,,,Drummond Farm,"7573 Gold City Road, Franklin, KY 42134",Pat Drummond,(270) 586-4998,uniqueknacks08@yahoo.com,,Simpson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.5708088,36.7731484,,,Bushels & Blooms,"3605 Bowling Green Road, Franklin, KY 42134",Joe Crafton,(270) 586-6155,bushelsblooms@aol.com,,Simpson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.5786537,36.6805015,,,Ruby Branch Farms,"780 Lake Spring Road, Franklin, KY 42134",Laney Snider,(270) 776-4672,rubybranchfarms@gmail.com,www.rubybranchfarms.com,Simpson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.481325,36.725631,,,Lick Creek Greenhouse and Gardens,"1272 Loving Chapel Road, Franklin, KY 42134",Michelle Estes,(270) 586-8919,lcgandg@yahoo.com,,Simpson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.5392587,36.7083172,,,Little Bent Farm,"507 Rapids Road, Franklin, KY 42134",Zach Vincent,(270) 776-3652,littlebentfarm@gmail.com,www.littlebentfarm.com,Simpson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.5207925,36.7418501,,,Pots And Petals,"1050 Roark Road, Franklin, KY 42134",Helen Spears,(270) 586-8322,Forgetmenot1@bellsouth.net,potsandpetalsfranklinky,Simpson,Kentucky Proud Greenhouse Products 2021,Unknown,3
-86.5838568,36.6760627,,,The Cottage Gardener At Cool Spring Farm,"1220 Lake Spring Road, Franklin, KY 42134",Linda Paulus,(224) 216-9856,linda.paulus@gmail.com,https://www.facebook.com/TheLittleCottageGardener/?ref=bookmarks,Simpson,Kentucky Proud Greenhouse Products 2021,Unknown,2
-86.669557,36.710636,,,Jackson Gardens,"2084 Sulphur Springs Church Road, Franklin, KY 42134",Chad & Luke Jackson,(270) 776-0303,jacksonexcavating@gmail.com,,Simpson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.446023,36.754219,A,Yes,Kevin Lile,"6088 Goldcity Rd., Franklin, KY 42134-",Kevin Lile,(270) 647-1119,,,Simpson,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.5207925,36.7418501,A,Yes,Pots & Petals,"1050 Roark Road, Franklin, KY 42134-",Lanny Spears,(270) 791-8823,forgetmenot@bellsouth.net,,Simpson,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.3730226,38.0699607,,,CLA Creations,"970 Lakeside Drive, Taylorsville, KY 40071",Scott Moore,,shelbysdad1@yahoo.com,,Spencer,Kentucky Proud Greenhouse Growers 2021,Unknown,1
